dateday,heat,ac,energy_cluster,home
2020-12-24T07:00:00Z,32.77777777777778,0,heat,002
2020-12-25T07:00:00Z,30.694444444444443,0,heat,002
2020-12-26T07:00:00Z,29.444444444444443,0,heat,002
2020-12-27T07:00:00Z,25.694444444444443,0,heat,002
2020-12-28T07:00:00Z,32.56944444444444,0,heat,002
2020-12-29T07:00:00Z,30.76388888888889,0,heat,002
2020-12-30T07:00:00Z,37.5,0,heat,002
2020-12-31T07:00:00Z,30.694444444444443,0,heat,002
2021-01-01T07:00:00Z,27.430555555555557,0,heat,002
2021-01-02T07:00:00Z,32.986111111111114,0,heat,002
2021-01-03T07:00:00Z,32.638888888888886,0,heat,002
2021-01-04T07:00:00Z,26.73611111111111,0,heat,002
2021-01-05T07:00:00Z,26.38888888888889,0,heat,002
2021-01-06T07:00:00Z,31.25,0,heat,002
2021-01-07T07:00:00Z,28.75,0,heat,002
2021-01-08T07:00:00Z,31.875,0,heat,002
2021-01-09T07:00:00Z,36.31944444444444,0,heat,002
2021-01-10T07:00:00Z,37.916666666666664,0,heat,002
2021-01-11T07:00:00Z,37.22222222222222,0,heat,002
2021-01-12T07:00:00Z,36.80555555555556,0,heat,002
2021-01-13T07:00:00Z,26.458333333333332,0,heat,002
2021-01-14T07:00:00Z,37.708333333333336,0,heat,002
2021-01-15T07:00:00Z,36.52777777777778,0,heat,002
2021-01-16T07:00:00Z,20.48611111111111,0,heat,002
2021-01-17T07:00:00Z,25.27777777777778,0,heat,002
2021-01-18T07:00:00Z,31.25,0,heat,002
2021-01-19T07:00:00Z,34.44444444444444,0,heat,002
2021-01-20T07:00:00Z,32.22222222222222,0,heat,002
2021-01-21T07:00:00Z,34.236111111111114,0,heat,002
2021-01-22T07:00:00Z,35.138888888888886,0,heat,002
2021-01-23T07:00:00Z,36.041666666666664,0,heat,002
2021-01-24T07:00:00Z,31.666666666666668,0,heat,002
2021-01-25T07:00:00Z,41.041666666666664,0,heat,002
2021-01-26T07:00:00Z,43.541666666666664,0,heat,002
2021-01-27T07:00:00Z,49.65277777777778,0,heat,002
2021-01-28T07:00:00Z,44.513888888888886,0,heat,002
2021-01-29T07:00:00Z,25.90277777777778,0,heat,002
2021-01-30T07:00:00Z,28.125,0,heat,002
2021-01-31T07:00:00Z,35.138888888888886,0,heat,002
2021-02-01T07:00:00Z,36.111111111111114,0,heat,002
2021-02-02T07:00:00Z,30.34722222222222,0,heat,002
2021-02-03T07:00:00Z,24.583333333333332,0,heat,002
2021-02-04T07:00:00Z,34.93055555555556,0,heat,002
2021-02-05T07:00:00Z,33.263888888888886,0,heat,002
2021-02-06T07:00:00Z,37.22222222222222,0,heat,002
2021-02-07T07:00:00Z,39.65277777777778,0,heat,002
2021-02-08T07:00:00Z,40.97222222222222,0,heat,002
2021-02-09T07:00:00Z,41.94444444444444,0,heat,002
2021-02-10T07:00:00Z,45.833333333333336,0,heat,002
2021-02-11T07:00:00Z,49.791666666666664,0,heat,002
2021-02-12T07:00:00Z,48.541666666666664,0,heat,002
2021-02-13T07:00:00Z,60.416666666666664,0,heat,002
2021-02-14T07:00:00Z,63.125,0,heat,002
2021-02-15T07:00:00Z,56.875,0,heat,002
2021-02-16T07:00:00Z,41.80555555555556,0,heat,002
2021-02-17T07:00:00Z,32.083333333333336,0,heat,002
2021-02-18T07:00:00Z,35.833333333333336,0,heat,002
2021-02-19T07:00:00Z,36.666666666666664,0,heat,002
2021-02-20T07:00:00Z,30.694444444444443,0,heat,002
2021-02-21T07:00:00Z,29.09722222222222,0,heat,002
2021-02-22T07:00:00Z,24.09722222222222,0,heat,002
